"filename", "language", "PHP", "Markdown", "JavaScript", "SCSS", "SVG", "CSS", "Less", "Django HTML", "JSON", "comment", "blank", "total"
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ly.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ma.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mc.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\md.svg", "SVG", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 1, 72
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\me.svg", "SVG", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 119
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mg.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mh.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mk.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ml.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mm.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mn.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mo.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mp.svg", "SVG", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 1, 87
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mq.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mr.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ms.svg", "SVG", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 1, 40
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mt.svg", "SVG", 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mu.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mv.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mw.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mx.svg", "SVG", 0, 0, 0, 0, 378, 0, 0, 0, 0, 0, 1, 379
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\my.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\mz.svg", "SVG", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\na.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nc.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ne.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nf.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ng.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ni.svg", "SVG", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 1, 130
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nl.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\no.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\np.svg", "SVG", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nr.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nu.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\nz.svg", "SVG", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 1, 42
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\om.svg", "SVG", 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 1, 116
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pa.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pe.svg", "SVG", 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 1, 245
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pf.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pg.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ph.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pk.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pl.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pm.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pn.svg", "SVG", 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 1, 68
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pr.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ps.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pt.svg", "SVG", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 1, 58
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\pw.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\py.svg", "SVG", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 1, 157
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\qa.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\re.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ro.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\rs.svg", "SVG", 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 1, 297
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ru.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\rw.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sa.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sb.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sc.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sd.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\se.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sg.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sh.svg", "SVG", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 82
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\si.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sj.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sk.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sl.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sm.svg", "SVG", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 1, 90
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sn.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\so.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sr.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ss.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\st.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sv.svg", "SVG", 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 1, 600
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sx.svg", "SVG", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 1, 57
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sy.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\sz.svg", "SVG", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 1, 46
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tc.svg", "SVG", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 1, 75
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\td.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tf.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tg.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\th.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tj.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tk.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tl.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tm.svg", "SVG", 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 1, 204
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tn.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\to.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tr.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tt.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tv.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tw.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\tz.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ua.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ug.svg", "SVG", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\um.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\un.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\us.svg", "SVG", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\uy.svg", "SVG", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\uz.svg", "SVG", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\va.svg", "SVG", 0, 0, 0, 0, 479, 0, 0, 0, 0, 0, 1, 480
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\vc.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ve.svg", "SVG", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\vg.svg", "SVG", 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 1, 129
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\vi.svg", "SVG", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 1, 29
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\vn.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\vu.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\wf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ws.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\xk.svg", "SVG", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\ye.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\yt.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\za.svg", "SVG", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\zm.svg", "SVG", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\1x1\zw.svg", "SVG", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 1, 22
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ad.svg", "SVG", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 1, 151
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ae.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\af.svg", "SVG", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 82
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ag.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ai.svg", "SVG", 0, 0, 0, 0, 763, 0, 0, 0, 0, 0, 1, 764
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\al.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\am.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ao.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\aq.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ar.svg", "SVG", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 1, 32
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\as.svg", "SVG", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\at.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\au.svg", "SVG", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\aw.svg", "SVG", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 1, 187
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ax.svg", "SVG", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\az.svg", "SVG", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ba.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bb.svg", "SVG", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bd.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\be.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bf.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bg.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bh.svg", "SVG", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bi.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bj.svg", "SVG", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bl.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bm.svg", "SVG", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 1, 99
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bn.svg", "SVG", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 1, 37
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bo.svg", "SVG", 0, 0, 0, 0, 676, 0, 0, 0, 0, 0, 1, 677
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bq.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\br.svg", "SVG", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 1, 46
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bs.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bt.svg", "SVG", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 1, 90
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bv.svg", "SVG", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bw.svg", "SVG", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\by.svg", "SVG", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\bz.svg", "SVG", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 1, 146
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\ca.svg", "SVG", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cc.svg", "SVG", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cd.svg", "SVG", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cf.svg", "SVG", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 16
"c:\xampp\htdocs\demae-sample\assets\vendors\flag-icon-css\flags\4x3\cg.svg", "SVG", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
